	A	X	Y
0	12.11808732540046	0.818635442593374	7.002470374883673
1	10.102016594972696	7.581993050124791	45.52705229302925
2	10.564628387524602	5.8880306137626075	21.47808846881956
3	0.0	17.789580282388435	35.107298936493706
4	0.0	21.965210755368624	15.227936705463376
5	0.0	23.04531024457409	20.73980340258685
6	0.0	20.389448114087806	15.68904303298385
7	0.0	33.06903005619112	14.137951843448187
8	0.0	23.25272518176121	35.32241973908058
9	4.426493249340695	13.526389582927534	45.54345128835507
10	0.0	16.882189040233726	44.43607601579259
11	0.0	30.31520163534551	23.4923373962296
12	0.0	37.32717420506062	22.08376524624351
13	13.071755461380906	11.902836080695655	6.184651000054103
14	0.0	29.7022192200831	-0.34544442832967137
15	11.864720391961713	48.39516952014019	27.219081194837493
16	0.0	32.06556984839188	37.51256542263725
17	0.0	14.059104595200695	24.075041806434633
18	0.0	13.42730171359408	18.92389630495109
19	2.07346651102271	22.048419973328453	17.487227609961746
20	0.0	25.26365886281224	34.50989841882431
21	0.0	14.701406964500338	41.546569558026476
22	0.0	34.6957914270369	31.874201341345465
23	0.0	13.624595353908498	25.439399558677174
24	13.223385206366366	22.002930274181328	10.509914805468467
25	0.0	19.25312685909827	12.499075450207567
26	0.0	17.34087222874962	18.02739356227832
27	0.0	14.183053312464612	14.745553256404909
28	14.867998321080691	36.88128515280028	28.147887928419884
29	0.0	6.723591508582236	33.420430600652125
30	0.0	13.190055883664002	31.87827092855826
31	0.0	12.854915074898294	18.048238305208688
32	0.0	1.4032275504753866	30.647922507118196
33	0.0	19.592651859313875	13.869181189615402
34	0.0	15.889910345431627	46.75054561905975
35	0.0	15.575475668621348	46.62238846199618
36	0.0	7.447552959896576	2.958648394028853
37	0.0	33.5274181856154	8.232357870183616
38	8.467100802117654	18.2158866780869	13.312663455797857
39	0.0	11.062919902313215	6.438931654760254
40	0.0	34.09549519499237	43.14563361301288
41	0.0	7.130764470459583	3.526794318252251
42	5.683959834367271	47.15029241261238	17.01978657668557
43	0.0	21.616354139712904	16.367413566939213
44	0.0	34.98576637876317	1.3453419529451287
45	0.0	32.272608166277344	44.91272009914772
46	0.0	3.9403405271723786	30.967180760879017
47	0.0	32.625954656082044	5.383712175838661
48	0.0	16.365027809527692	12.450248715082258
49	13.296191482354153	3.4302185020562925	22.249458969201775
50	0.0	5.264230354226164	5.665973702615135
51	10.291528908213417	24.695258701605898	2.5541515116318525
52	8.781293351901954	46.148818354555026	12.59257468703619
53	5.812271659747995	13.824908488490111	19.41943322803894
54	0.0	7.892057839099503	38.93645750265596
55	0.0	17.342057239086095	32.64550933798044
56	0.0	27.59150772295184	26.53827154597509
57	0.0	32.426099154932274	14.594245311856087
58	0.0	3.322186578529479	37.27733909152878
59	0.0	19.574799384347994	32.39993816381882
60	13.296191482354153	3.4302185020562925	22.249458969201775
