,X,Y,R,A
0,84.25154919977422,145.87221615552227,4,13.36233089161042
1,132.20214686368251,78.56460691305442,4,11.633514563419043
2,74.9640350384555,168.06427469518772,4,9.824742854052033
3,48.59885548643943,97.24215020886209,4,8.80732882415803
4,174.3554327186626,88.047147825855,4,7.518850285259537
