,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3
24,0.0,48.14401072374741,41.344782872428915,6.076589910840406,15.161976981232757,8.275394412199562,0.0,40.30078508837248,42.85072049867522,6.210216637082343,1.704679094730235,14.342312301221545
25,6.161005586110954,1.7029546616799252,14.350015049645872,6.076338343168032,15.142664250180216,8.256502561892205,0.0,40.592583072410704,3.445603097370864,0.0,32.27554461353696,7.701870216305162
26,0.0,21.690805474228668,41.365629262365,6.098767706191081,15.15085974841648,8.289094257875293,0.0,33.245757691882005,38.3413112583638,6.229517482819883,1.7042226191812526,14.349053591810808
27,6.291327854038459,1.7334021578649272,14.333139647645499,6.291040919904676,15.16982321784597,8.266129325924295,0.0,42.715850339934306,42.08915915340892,0.0,32.27554461353696,7.701870216305162
28,6.240662731907673,1.7221509856427546,14.30768748089934,6.104719147475592,15.138469390956237,8.30172794032002,0.0,42.715850339934306,42.08915915340892,0.0,32.27554461353696,7.701870216305162
29,0.0,15.176787439186418,23.31735357613931,0.0,1.0963008329951895,6.220746752592548,6.106874894617633,15.143507791771832,8.257522095716162,6.4386670677023305,1.7095165028578059,14.363474123645691
30,0.0,1.3162972627152159,7.793094055263522,0.0,47.92196537815649,19.285015578100374,6.095184743315531,15.156594693583052,8.258212413461683,6.185926713040158,1.7020212695943833,14.354517645992983
31,0.0,45.231319086713704,36.84967817380899,6.09152504923687,15.147395082988629,8.261142211566186,0.0,22.646512361922007,33.87910698791758,6.231619151364757,1.7178322230875498,14.334564180736637
32,0.0,21.5214241330902,42.50674695801784,6.140863999787013,15.152406470704154,8.27671634327275,0.0,5.140988792188356,32.169500769964955,6.235772159698304,1.7154005297085948,14.344230006591372
33,0.0,26.60989217805595,36.453096616131944,5.940433993743719,15.141562896801025,8.190117148472572,0.0,27.00974023458704,40.876234098402136,6.123836556671977,1.7698941908048913,14.315643289536167
34,0.0,23.536341375935027,40.80225030872452,6.034607826638124,15.164655703201383,8.319740929087306,0.0,43.937518807368185,41.95582004487628,6.157572174714923,1.7074326171831922,14.324301694562351
35,0.0,47.545410857075446,27.892618892205867,6.2179406360097556,1.7198484937038916,14.33917993601487,6.088796935620984,15.173689197480508,8.262144350231162,0.0,24.554255826033632,45.83863806387037
36,0.0,0.9757906533419458,44.339915458111165,6.240040705452238,1.6869475806618,14.31855495606958,6.160238853233783,15.146817508283338,8.25436614240662,0.0,11.7751535976988,27.30022112984601
37,0.0,9.80570555788402,1.411266401869521,6.240040705452238,1.6869475806618,14.31855495606958,6.160238853233783,15.146817508283338,8.25436614240662,0.0,11.7751535976988,27.30022112984601
38,6.013682529742967,15.134286571839842,8.273565144858349,6.26231471131767,1.6955913412967616,14.29809242112067,0.0,45.09861978835508,34.032674135096144,0.0,15.14072248545752,9.74408720186714
39,0.0,19.65242841369926,21.65878163326988,0.0,6.303047789031785,7.652123043838987,6.046843175067165,15.171625842063822,8.255401370991166,6.220987983442127,1.7234062259336613,14.340966830207275
40,0.0,42.27104172319861,0.7985469546382795,6.09152504923687,15.147395082988629,8.261142211566186,0.0,28.730339673910795,23.8944325339078,6.230531973417972,1.7202992789445868,14.337340951695284
41,0.0,3.4201685501705272,9.7911699935875,6.1360561323227945,15.1459293691809,8.267300679602132,0.0,33.07838560271257,36.27525973980897,6.397845769422153,1.7384642417885556,14.422678757302856
42,0.0,13.814908108452512,18.563109177997937,6.188996773617341,1.7410927375775693,14.353073272520986,0.0,4.957224151104366,39.49312620997926,6.125847148750013,15.140366342483434,8.28831983677909
43,0.0,20.488607698678855,37.028149731347874,6.081541260105823,15.147011776423719,8.289775015827514,0.0,43.937518807368185,41.95582004487628,6.287427424310729,1.7231606924088172,14.333818814835535
44,0.0,44.03130433509342,23.28817790992127,6.128896541781123,15.154707889225675,8.263199508724899,0.0,43.937518807368185,41.95582004487628,6.178646620383676,1.721128289117425,14.343465476239466
45,0.0,2.1420751319010387,44.69875543925417,6.086860581180753,15.133797208906625,8.26981250744105,0.0,43.937518807368185,41.95582004487628,6.1959317836820915,1.674813973970453,14.347825754507697
46,0.0,21.300724415467332,12.341983213892593,6.193640772866649,1.7451048596064085,14.346301469736668,0.0,45.011504054814075,4.882161732807061,6.110204067579251,15.142174161268935,8.268428661068183
47,0.0,46.502985632353905,15.975891698737337,6.2586480476948605,1.7372726685159088,14.331616347490776,0.0,4.957224151104366,39.49312620997926,6.125847148750013,15.140366342483434,8.28831983677909
48,0.0,0.20612910829848619,42.57504703574688,0.0,42.79643932301991,30.433275309834347,6.081366125712665,15.172235585402714,8.297737286469307,6.342869938208923,1.708270433426197,14.303041617755005
49,0.0,11.515217603869582,48.343877768840265,5.926135479126469,15.207108891364399,8.292774475075797,0.0,43.937518807368185,41.95582004487628,6.079322786172784,1.7142862999911914,14.311831367670457
50,6.08394084558352,15.18072509067725,8.271861509045744,6.193367198199405,1.7113134384661435,14.322890572872055,0.0,45.09861978835508,34.032674135096144,0.0,21.602850421043218,48.06931761328137
51,6.056363870897409,15.146200266386298,8.250016753832293,0.0,42.772126175924775,20.41965743646932,0.0,19.83551708218931,18.581594845421318,6.137063034628101,1.7059743426077105,14.328648613704633
52,0.0,8.822850351972633,22.849778417604483,6.081541260105823,15.147011776423719,8.289775015827514,0.0,43.937518807368185,41.95582004487628,6.287427424310729,1.7231606924088172,14.333818814835535
53,0.0,43.55535555559968,26.30332203226111,6.105445629221977,15.163693658467619,8.281318821205586,0.0,36.49029973134829,2.117208671494941,6.235674291966777,1.6999694923111286,14.334164717600615
54,0.0,3.1772247028944935,11.259387314492491,6.0565950701962,15.151656268320163,8.297480874124922,0.0,2.2680176364684614,1.3794394454170134,6.152575738952829,1.7304500517723942,14.330363533311354
55,6.1103682127698855,15.162544516419631,8.287542737844273,6.24346642380883,1.6971736536428086,14.306866838390475,0.0,45.09861978835508,34.032674135096144,0.0,21.602850421043218,48.06931761328137
56,0.0,0.20612910829848619,42.57504703574688,0.0,1.0963008329951895,6.220746752592548,6.353688947895671,15.217505333044716,8.315537626392196,6.342869938208923,1.708270433426197,14.303041617755005
57,0.0,38.64528271106018,28.649889157716302,0.0,1.0963008329951895,6.220746752592548,6.1066347097801215,15.163068280425486,8.282185996229586,6.2482989525128,1.7245809514007275,14.319369926892115
58,0.0,21.63903341964202,20.193855038286284,6.055251528198693,15.170173532641934,8.290891353354018,0.0,43.937518807368185,41.95582004487628,6.2034338464071315,1.7024884215209644,14.323448395707677
59,0.0,20.952038740308215,12.968676515530426,6.09152504923687,15.147395082988629,8.261142211566186,0.0,43.937518807368185,41.95582004487628,6.100712010045948,1.7300029792396585,14.368484735638035
60,0.0,44.03130433509342,23.28817790992127,6.128896541781123,15.154707889225675,8.263199508724899,0.0,36.49878915033078,41.576916843107064,6.178646620383676,1.721128289117425,14.343465476239466
61,0.0,13.125694621097772,44.1987171489946,0.0,1.0963008329951895,6.220746752592548,6.069909203520369,15.182555046184342,8.313672308228956,6.249011536144161,1.7333719628292348,14.267678660667032
62,0.0,21.5214241330902,42.50674695801784,6.140863999787013,15.152406470704154,8.27671634327275,0.0,5.140988792188356,32.169500769964955,6.235772159698304,1.7154005297085948,14.344230006591372
63,0.0,16.75433516893608,35.85130368866294,6.063400970558209,15.1789235796173,8.292834604469686,0.0,43.937518807368185,41.95582004487628,6.199694539980115,1.7132526717046308,14.347516299464612
64,0.0,46.97403744786517,43.2732059760277,6.11201267426402,15.127541731414153,8.280376672491508,0.0,43.937518807368185,41.95582004487628,6.18862171922978,1.7208764009065733,14.33710798055655
65,0.0,48.746352115559716,38.35303420466303,6.099198398525198,15.165908209408588,8.28443868122612,0.0,43.937518807368185,41.95582004487628,6.15887882207198,1.7461353759066756,14.335099301791312
66,0.0,43.845823795562936,35.81716278212666,6.184093885069629,1.7578564174236992,14.35102130333115,0.0,4.957224151104366,39.49312620997926,6.125847148750013,15.140366342483434,8.28831983677909
67,0.0,39.512110634368995,37.20974160141045,6.09152504923687,15.147395082988629,8.261142211566186,0.0,43.937518807368185,41.95582004487628,6.178646620383676,1.721128289117425,14.343465476239466
68,6.1223421918214616,15.145114607002624,8.239804956101347,0.0,42.772126175924775,20.41965743646932,0.0,19.83551708218931,18.581594845421318,6.324232687768312,1.7544657322688766,14.313506851621769
69,0.0,44.92453632507298,47.6553600288362,6.164533682550361,1.7378307502285653,14.359849162653713,0.0,46.334511562429256,12.585915824871712,6.018510664710895,15.176588835949909,8.29000664760904
70,0.0,19.93086339654334,12.562961302245046,6.070125549893459,15.19025074297827,8.273837680838732,0.0,40.60424679514152,16.18904103267364,6.197674994588493,1.713817652343955,14.316308119932685
71,0.0,9.694303414071248,12.666436376831275,6.107528201287333,15.170180702577595,8.275220391680453,5.839688350771877,1.663545186788261,14.321890949792554,0.0,48.05126420995287,12.026129974535166
72,0.0,45.502204837249685,26.273567224634636,6.098767706191081,15.15085974841648,8.289094257875293,0.0,43.937518807368185,41.95582004487628,6.1556808212336795,1.7013372357265641,14.350323906436854
73,0.0,31.822239224164527,47.02414823029412,0.0,36.64009960166667,31.81351962782412,6.01142835484455,15.144589097441376,8.276464143388186,6.187102552565638,1.710239696575184,14.354781666307794
74,0.0,5.87979727696542,3.7915763594243757,6.09152504923687,15.147395082988629,8.261142211566186,0.0,43.937518807368185,41.95582004487628,6.239890986544295,1.737632865818862,14.328683258015397
75,0.0,0.3095504708712671,11.75936091890209,0.0,1.0963008329951895,6.220746752592548,6.0855746107286715,15.141165594468761,8.28424068754006,6.177201383949997,1.7232867100555262,14.35239286598164
76,0.0,18.75221578236766,49.667349695828904,0.0,47.92196537815649,19.285015578100374,6.104003677335907,15.163085717346332,8.287817909570597,6.015542131518278,1.7278491863150025,14.379434289511375
77,0.0,17.48772319234942,14.227270306580241,6.068048958290353,15.157862736306328,8.297238400553498,0.0,43.937518807368185,41.95582004487628,6.207778220818672,1.7304086786752997,14.345423920200144
78,0.0,44.03130433509342,23.28817790992127,6.128896541781123,15.154707889225675,8.263199508724899,0.0,43.937518807368185,41.95582004487628,6.178646620383676,1.721128289117425,14.343465476239466
79,0.0,17.358876111802175,42.30179940577079,6.2017022319693575,1.7225229590829958,14.316948994875206,0.0,46.334511562429256,12.585915824871712,6.112760934710837,15.121081781609547,8.259421864433488
80,0.0,22.963732598257923,5.23535902110196,6.022171284799244,15.189239316046693,8.255886623895991,0.0,43.937518807368185,41.95582004487628,6.189419963029561,1.774684008360018,14.315540973013801
81,0.0,11.988807675764335,42.82789913864754,6.1360561323227945,15.1459293691809,8.267300679602132,0.0,5.140988792188356,32.169500769964955,6.133131461728169,1.7519063905246504,14.359824524369618
82,0.0,45.4579994637869,19.979972482807245,0.0,1.157625686610897,25.637012217218125,6.069909203520369,15.182555046184342,8.313672308228956,6.200091606224077,1.7643617064302117,14.351923914216092
83,0.0,24.339652182482286,33.50209361863487,5.999258231344988,15.18476212281647,8.270935560101321,0.0,43.937518807368185,41.95582004487628,6.197674994588493,1.713817652343955,14.316308119932685
84,6.211203037021926,1.7084190307567027,14.35303963176892,6.164627432801014,15.139563753800168,8.273419573487178,0.0,40.97187213333816,11.203483079308146,0.0,32.27554461353696,7.701870216305162
85,0.0,4.326583341947182,34.145611511736924,0.0,47.92196537815649,19.285015578100374,6.104003677335907,15.163085717346332,8.287817909570597,6.015542131518278,1.7278491863150025,14.379434289511375
86,0.0,12.613863750243198,19.552434188744012,6.159443540875194,1.7400788676596535,14.329826357925226,0.0,17.478946396978984,2.9285525405200574,6.061399744323455,15.141555712187088,8.273009927886728
87,0.0,23.913446605761084,1.2554807226784814,6.0771499691561965,15.13437405477262,8.295807690311852,0.0,37.26352170782145,29.079758777117874,6.163698856614993,1.6884873710010262,14.333499236924402
88,0.0,3.348363379129571,4.79226493773417,6.1520236612792445,1.736588228564626,14.328412871264822,6.06940221446412,15.132419907630448,8.291472163793859,0.0,5.69770443483511,36.400798175562905
89,0.0,14.688091914088409,11.898040792678483,0.0,38.08074546606948,2.3277282082869277,6.261258288868613,15.070170222871056,8.291372863601588,6.125753445106742,1.7335669558249975,14.313544362005274
90,0.0,10.05388996694198,3.2868326502266343,6.0565950701962,15.151656268320163,8.297480874124922,0.0,40.22804931141452,43.530907536254674,6.154500614222204,1.7271723857639856,14.339673606481625
91,6.06754417546696,15.19800945741963,8.307310165493654,6.131822385707753,1.6529548462090433,14.291264185001955,0.0,45.09861978835508,34.032674135096144,0.0,20.91636582541797,12.736141225843495
92,0.0,3.1252342133436417,4.379829864211693,6.180784010852245,1.7320532926095737,14.348293758369865,6.053448415417656,15.154006303706547,8.26772348297184,0.0,2.6711809501544446,9.574490299253647
93,0.0,34.41153693750436,34.79155068747286,0.0,1.0963008329951895,6.220746752592548,6.172604190626263,15.07800322607346,8.205379603987645,6.2161518528866155,1.7567126378204774,14.342679767148303
94,6.184807135605836,1.7631562676406507,14.327428724211126,6.068679995609116,15.130531605297724,8.258073395000391,0.0,23.09968426382761,1.4862132752986146,0.0,1.592016981891381,19.03404229159965
95,0.0,18.01258258209676,14.580146773466208,6.081541260105823,15.147011776423719,8.289775015827514,0.0,43.937518807368185,41.95582004487628,6.287427424310729,1.7231606924088172,14.333818814835535
96,0.0,19.8491930038739,12.28796695681716,6.2017022319693575,1.7225229590829958,14.316948994875206,0.0,46.334511562429256,12.585915824871712,6.112760934710837,15.121081781609547,8.259421864433488
97,6.189740053930079,15.144569789196876,8.26782690583403,6.259507722581211,1.7551993088409812,14.343186992180549,0.0,45.09861978835508,34.032674135096144,0.0,21.602850421043218,48.06931761328137
98,0.0,28.16988372898099,29.972442110607396,6.193640772866649,1.7451048596064085,14.346301469736668,0.0,46.334511562429256,12.585915824871712,6.112760934710837,15.121081781609547,8.259421864433488
99,0.0,47.49254296068121,23.61948077783813,6.296209226067914,1.6868292367747824,14.346786390856076,0.0,42.10078948313487,27.29712043526476,6.226563092007633,15.090911269899811,8.316621776322812
100,0.0,18.63484021363905,32.49544060853334,6.296209226067914,1.6868292367747824,14.346786390856076,0.0,46.334511562429256,12.585915824871712,6.073135554355039,15.130068844548283,8.303680674943935
101,0.0,25.76970458903855,49.472604955675564,0.0,7.853528868608073,39.50211520474061,5.964831543292485,15.138831153013188,8.27993110054628,6.2469886929592855,1.7421854878520382,14.330329238633436
102,0.0,16.397637897228208,17.01294176546505,6.031071788076876,15.142444354500197,8.266937374432176,0.0,43.937518807368185,41.95582004487628,6.037400636631712,1.745336292286033,14.331628857047832
103,0.0,28.16988372898099,29.972442110607396,6.193640772866649,1.7451048596064085,14.346301469736668,0.0,46.334511562429256,12.585915824871712,6.050566484336154,15.122382821147855,8.29500667398383
104,0.0,21.95551903428205,4.466028148459783,6.0980645939850255,15.170844246465915,8.273364458712328,0.0,43.937518807368185,41.95582004487628,6.1783358858167645,1.7171395494847803,14.342691464661131
105,0.0,43.845823795562936,35.81716278212666,6.184093885069629,1.7578564174236992,14.35102130333115,0.0,4.957224151104366,39.49312620997926,6.125847148750013,15.140366342483434,8.28831983677909
106,0.0,26.125079509437594,40.99769316868738,6.06754653219941,15.14871416727864,8.321446132299174,0.0,43.937518807368185,41.95582004487628,6.220059792255682,1.7196565465366092,14.30865789560004
107,0.0,20.24793077367325,33.52219114339704,6.188996773617341,1.7410927375775693,14.353073272520986,0.0,28.364500312520363,12.48811188459168,6.125847148750013,15.140366342483434,8.28831983677909
108,0.0,49.27628841415462,33.903019628104964,6.164533682550361,1.7378307502285653,14.359849162653713,0.0,46.334511562429256,12.585915824871712,6.018510664710895,15.176588835949909,8.29000664760904
109,0.0,15.02079508605007,46.18055810383002,6.296209226067914,1.6868292367747824,14.346786390856076,0.0,46.334511562429256,12.585915824871712,6.136650054613729,15.190288199856617,8.243884349746484
110,0.0,47.476853894019996,7.585568033514662,0.0,1.0963008329951895,6.220746752592548,6.1066347097801215,15.163068280425486,8.282185996229586,6.2482989525128,1.7245809514007275,14.319369926892115
111,0.0,33.32261015813675,27.494096201671613,0.0,7.853528868608073,39.50211520474061,6.1448172763408415,15.13636823400371,8.25558408223502,6.2469886929592855,1.7421854878520382,14.330329238633436
112,0.0,26.955439997030016,29.068992754078682,6.111853770656367,15.147588199293718,8.26713112123858,0.0,12.124640714792223,40.76614219738885,6.209563583459927,1.713710412690056,14.339958528690218
113,6.124961961975686,15.130150652115905,8.304291791580129,0.0,34.59585319200775,1.8167645111974218,6.410480003423835,1.7087073776064015,14.3610560148773,0.0,21.602850421043218,48.06931761328137
114,0.0,34.59867691621922,48.96099371728385,0.0,47.92196537815649,19.285015578100374,6.079673715071826,15.112006617927534,8.274424802248054,6.24844754770915,1.711476640302556,14.341361957547276
115,0.0,31.26159378444276,5.010545707256181,6.061086033173594,15.168428077104059,8.293055785132596,0.0,43.937518807368185,41.95582004487628,6.15527945442302,1.6973331669954244,14.310773327110224
116,0.0,42.713142134725246,49.4656288906175,6.164835572643652,1.7103709269942946,14.316491934412634,0.0,46.334511562429256,12.585915824871712,6.0959958353162635,15.159088746297014,8.270669560230298
117,0.0,12.20097699582493,41.34121540420811,6.097119621205596,15.154337187591848,8.261536469992414,0.0,25.51375707937826,26.62415627959081,6.221712781634455,1.695381299134063,14.342444799076683
118,0.0,7.927763462288478,8.965819789378726,0.0,23.736650288323354,22.493260050365592,6.115571566462259,15.162792129816253,8.292532887330982,6.267041807603348,1.6939093587923884,14.322032270796498
119,0.0,25.94981622255823,5.223115974080067,6.061086033173594,15.168428077104059,8.293055785132596,0.0,43.937518807368185,41.95582004487628,6.174493104386875,1.7248251092835925,14.346474857633432
120,0.0,8.039546915842289,39.51833585495387,6.162109263211773,1.710646438552744,14.339978907338054,6.070727850376616,15.169569638637498,8.267960515675979,0.0,12.340491379285101,4.324901195914343
121,0.0,9.028435391582562,22.71210046087045,6.180784010852245,1.7320532926095737,14.348293758369865,6.040809822861666,15.143929796676742,8.25782714282867,0.0,2.6711809501544446,9.574490299253647
122,0.0,13.138139285258344,5.845190328358674,0.0,1.0963008329951895,6.220746752592548,6.1066347097801215,15.163068280425486,8.282185996229586,6.2482989525128,1.7245809514007275,14.319369926892115
123,0.0,29.214564606422027,43.38192100113285,6.144076863487443,15.130818460820052,8.257573569142025,0.0,43.937518807368185,41.95582004487628,6.079322786172784,1.7142862999911914,14.311831367670457
124,0.0,2.663838230802529,27.099844548245933,6.079105675024016,15.134055808782588,8.28398873021118,0.0,43.937518807368185,41.95582004487628,6.178646620383676,1.721128289117425,14.343465476239466
125,0.0,23.698026979762364,8.903500797804403,6.061086033173594,15.168428077104059,8.293055785132596,0.0,43.937518807368185,41.95582004487628,6.174493104386875,1.7248251092835925,14.346474857633432
126,0.0,15.229709399271885,7.7552219558933935,6.076589910840406,15.161976981232757,8.275394412199562,0.0,21.636122501191135,14.030404192920475,6.210216637082343,1.704679094730235,14.342312301221545
127,0.0,31.447076278006914,10.841237415089322,0.0,1.0963008329951895,6.220746752592548,6.110004427515466,15.134397791526101,8.31082479207863,6.267041807603348,1.6939093587923884,14.322032270796498
128,0.0,24.502341589594355,27.630477417844034,0.0,1.0963008329951895,6.220746752592548,6.1061102248688455,15.148140574235732,8.239741884653439,6.1669794331638546,1.735245162685386,14.324693701654196
129,0.0,35.67662965805771,11.769480051656899,6.122686941856902,15.179719276701737,8.26979942224591,0.0,43.937518807368185,41.95582004487628,6.249973723991393,1.6834569509455912,14.356872865936369
130,0.0,35.289176119471875,48.35454314585695,0.0,23.736650288323354,22.493260050365592,6.115571566462259,15.162792129816253,8.292532887330982,6.267041807603348,1.6939093587923884,14.322032270796498
131,0.0,18.87939671757589,35.35091288396065,0.0,6.303047789031785,7.652123043838987,6.052928511151659,15.159871177101047,8.272628019477892,6.147030079423855,1.7371693725217932,14.307052028332443
132,0.0,13.034629777483431,22.949860579070574,6.215975647495574,1.7352742503362284,14.352580878449062,6.1200200061201295,15.149266279912812,8.27557433853992,0.0,12.340491379285101,4.324901195914343
133,0.0,18.189508652856574,7.750663361981969,0.0,45.102134232195795,12.740740979493781,6.104003677335907,15.163085717346332,8.287817909570597,6.236567759116967,1.6780626353030177,14.361966172160523
134,0.0,45.45511121156928,16.459214177996103,6.272517173901503,1.7410935468441335,14.331970980953425,6.1227918531983345,15.149373727629209,8.296639723648534,0.0,2.6711809501544446,9.574490299253647
135,6.087420262030044,15.180296045619608,8.2812339215904,6.26231471131767,1.6955913412967616,14.29809242112067,0.0,45.09861978835508,34.032674135096144,0.0,46.59575305682486,23.730724514649538
136,0.0,20.054765953569053,5.255911640441391,6.06656545254879,15.172391596731805,8.292708043759836,0.0,40.22804931141452,43.530907536254674,6.091129354051549,1.7457228013891204,14.291518003421999
137,0.0,38.83851419969883,5.631815420352443,6.1360561323227945,15.1459293691809,8.267300679602132,0.0,5.140988792188356,32.169500769964955,6.1441194289624805,1.7175166297706497,14.349917872219397
138,0.0,48.28265014065891,40.03421474530124,6.031071788076876,15.142444354500197,8.266937374432176,0.0,43.937518807368185,41.95582004487628,6.037400636631712,1.745336292286033,14.331628857047832
139,0.0,37.500869192279254,23.511175723483824,6.0944198926433435,15.166279027834562,8.260581838895588,0.0,8.93999993296703,6.719730016473263,6.184932690543079,1.6970894217959336,14.338723110725548
140,0.0,8.906309809320323,35.12747270304213,6.115868725981961,15.169748912069,8.274708324848726,0.0,43.937518807368185,41.95582004487628,6.038140113132731,1.637469343451262,14.402617234525495
141,0.0,44.67051406857601,26.404699635906397,0.0,10.304200477363807,43.96686766861713,6.101906445899153,15.177371549796689,8.268249244725677,6.267041807603348,1.6939093587923884,14.322032270796498
142,0.0,18.75502276972013,4.105205849360849,6.061086033173594,15.168428077104059,8.293055785132596,0.0,43.937518807368185,41.95582004487628,6.15527945442302,1.6973331669954244,14.310773327110224
143,6.234100047933084,1.724377435253351,14.353960355146135,6.3546600059211285,15.1506026300959,8.194648808119815,0.0,49.43639022014326,35.14679695946072,0.0,32.27554461353696,7.701870216305162
144,0.0,17.58416465434828,8.632361379611131,6.076589910840406,15.161976981232757,8.275394412199562,0.0,40.30078508837248,42.85072049867522,6.244949136295071,1.7068594721450572,14.308986571327623
145,6.06754417546696,15.19800945741963,8.307310165493654,6.131822385707753,1.6529548462090433,14.291264185001955,0.0,45.09861978835508,34.032674135096144,0.0,21.602850421043218,48.06931761328137
146,0.0,16.579522342424152,33.465579213051114,6.028924505502582,15.151894056517522,8.290872566491782,6.079311814336784,1.6788639816383653,14.321108394758902,0.0,34.413309870187696,8.614685702704577
147,0.0,3.6637833688525525,27.680921912889563,6.076142647774415,15.149174331414583,8.279162435670424,0.0,9.075635685401101,10.008490300806677,6.148762513811046,1.7134289897321766,14.355687121439797
148,0.0,43.84358786627289,4.073781457249758,0.0,33.36908334672485,19.52064991967178,6.062207276085595,15.133971249499586,8.269244654228947,6.211241311802285,1.7189772629687352,14.308807891296972
149,0.0,44.03130433509342,23.28817790992127,6.145348401883026,15.131503414128648,8.2662465225005,0.0,43.937518807368185,41.95582004487628,6.178646620383676,1.721128289117425,14.343465476239466
150,6.1103682127698855,15.162544516419631,8.287542737844273,6.259507722581211,1.7551993088409812,14.343186992180549,0.0,48.63565476847243,10.974872819644933,0.0,21.602850421043218,48.06931761328137
151,0.0,18.75502276972013,4.105205849360849,6.061086033173594,15.168428077104059,8.293055785132596,0.0,43.937518807368185,41.95582004487628,6.15527945442302,1.6973331669954244,14.310773327110224
