,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5
1660,8.512804233349614,38.6534436076354,25.706873608772337,0.0,3.4272585556349933,5.984062732126272,0.0,45.166873933891054,44.294809025868275,0.0,40.26596170087268,39.05393225570629,5.597199743050633,15.09131780538718,8.35010195919952,5.815380798046038,1.503306461463152,14.415393887725976
1661,5.553891230477627,15.019270919203734,8.36636514638424,0.0,36.149621967816344,41.73049425372592,8.529721933492953,38.715979288564185,25.690786109173693,0.0,48.3217637962969,30.89668643268797,5.879022870893429,1.4625975937975664,14.468765612447719,0.0,27.224469386912837,18.250748754649987
1662,8.652457844418423,38.68927804404293,25.687940702689687,0.0,48.66570477250469,46.207418907998665,0.0,43.35975582124364,9.891953598979008,0.0,2.025811306270886,8.669349335407361,5.528575786198597,15.036374403772102,8.330892572284148,5.8868741314601465,1.4612216611151958,14.431340532862544
1663,5.567238811761467,15.050962147578097,8.321600802219791,0.0,36.89112852788131,36.41616025510605,8.677368881114639,38.66841748510273,25.678663175193105,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.909727918986109,1.4754177299192095,14.41802187739604
1664,8.555472995502251,38.69896430913143,25.70979047792123,0.0,32.961481811215776,17.151643648131078,0.0,0.6129648202932825,42.12307223986034,0.0,41.51857473941326,24.7652042526776,5.56161617863908,15.038855049623209,8.33622087014067,5.8868741314601465,1.4612216611151958,14.431340532862544
1665,5.5024062119181245,14.990542464441026,8.314739859245915,0.0,36.89112852788131,36.41616025510605,8.586250363123323,38.69199373297949,25.718509980061352,0.0,8.632140354976292,31.639600053898597,0.0,38.91378854611329,37.50069655741036,5.975124844138738,1.4557138925353628,14.438555153422827
1666,5.527686090141531,15.02501932056923,8.356151779931544,0.0,36.89112852788131,36.41616025510605,8.409641731247037,38.70057777248718,25.705743121986053,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.849500968591033,1.4494004322010823,14.432305914599782
1667,5.617198643401604,15.03274371877911,8.335031453105143,0.0,23.361751263669316,0.10743265815083003,8.586157599948962,38.68866821769537,25.7071388696298,0.0,48.03946942124892,17.70881761066291,5.822986664814873,1.4883223429649706,14.44613379483027,0.0,27.224469386912837,18.250748754649987
1668,8.46599739021644,38.685007529633,25.68094217514293,0.0,19.54177465042107,27.148395192220086,0.0,0.6129648202932825,42.12307223986034,0.0,29.800585990587024,29.604056467035335,5.5311814402849935,15.01871533756727,8.332280339295792,5.8868741314601465,1.4612216611151958,14.431340532862544
1669,5.563257720619085,15.01272384439689,8.323679050200635,0.0,36.89112852788131,36.41616025510605,8.524628075999097,38.663065291378146,25.711774420610187,0.0,8.632140354976292,31.639600053898597,0.0,7.277258759364313,6.048241912831687,5.855693349378209,1.460367641882101,14.408255179969935
1670,5.927875648529258,1.5199645176389511,14.44217211218761,0.0,3.668044511946217,24.29105458382027,0.0,20.149178246148164,38.02356432474438,0.0,21.011215853914884,0.2588947699651567,8.602288816915594,38.688183476759974,25.69719530085772,5.598039271412239,15.03555694097017,8.349563581530731
1671,8.589194737396298,38.66591304710004,25.685274282454426,0.0,21.183021600536918,48.89363088984069,0.0,17.49183199279145,39.01948261359932,0.0,0.242132998713962,5.906542009637422,5.527507844882129,15.046889335406533,8.335426739986103,5.851755239945504,1.457219356373112,14.433991138911042
1672,5.563021980869416,15.032120986018684,8.322837747803039,0.0,47.6221866571593,1.7953985065082445,0.0,41.84350665138629,2.966523777471297,0.0,37.33999982093398,20.799802904458808,5.842790733220305,1.4740205770109338,14.451353721872174,8.632532221980082,38.69304839602435,25.675500529727188
