,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5,A_6,X_6,Y_6,A_7,X_7,Y_7
12,0.0,32.609029511328266,24.968529917311354,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,8.460778735306395,39.982060369656764,0.0,48.862378141792625,0.3972805016792258,7.394823654657756,21.12644530508905,32.53549236863159,7.085072220649554,44.65191627690624,48.53444179398587
13,0.0,38.75030470852504,7.932121710022466,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
14,0.0,31.127157823660706,6.596503368973089,0.0,7.145128360246139,27.666293883398076,8.0542635837203,35.849193679440184,30.033454197632917,0.0,12.28103888636719,44.5506850220932,7.457017580615254,21.229978755290016,32.34848904049519,6.8017349728195615,39.58376836986727,26.43957780893558,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
15,0.0,26.521936592069455,26.143722184244606,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
16,0.0,6.974756686576239,48.63467058748807,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,42.51611462955006,37.961773290360966,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
17,0.0,8.807406726277028,24.120655296238112,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,49.39956140351204,42.77568291893197,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.687689740365089,21.337928665457508,32.45568343203376,7.085072220649554,44.65191627690624,48.53444179398587
18,0.0,35.47732439236431,20.558874500694035,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,42.65341989894396,46.58234464108334,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
19,0.0,9.108229230454034,47.332971522236484,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,22.32841255103445,40.11290164357918,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.682405082430489,21.30902040610395,32.36045534491297,7.085072220649554,44.65191627690624,48.53444179398587
20,0.0,31.689305785876055,39.8476168933385,0.0,12.469675922510342,42.55941471965743,0.0,47.28065253239252,2.811854714352485,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
21,0.0,40.19025395890341,6.934983863953098,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,22.32841255103445,40.11290164357918,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.682405082430489,21.30902040610395,32.36045534491297,7.085072220649554,44.65191627690624,48.53444179398587
22,0.0,28.828898455759326,33.720572098688535,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,12.206449465463159,46.40078247424476,0.0,16.375582850232473,47.428831885080186,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
23,0.0,16.629202551834194,21.65796740106266,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
24,0.0,7.20058678390555,47.532268570092064,0.0,7.917570518885758,17.161243111693985,8.0542635837203,35.849193679440184,30.033454197632917,0.0,27.384074193542578,6.375684784005098,7.457017580615254,21.229978755290016,32.34848904049519,7.06003105338139,39.655404337262546,26.27286177525012,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
25,0.0,27.23464476312029,25.489101323775216,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
26,0.0,21.256399735205445,36.68181726127137,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
27,0.0,30.996608306415887,43.445167843699984,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,15.453588077355018,20.940580997097136,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.394823654657756,21.12644530508905,32.53549236863159,7.085072220649554,44.65191627690624,48.53444179398587
28,0.0,17.937221089960165,36.86873587062194,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,16.9687622252304,11.622635969095619,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
29,0.0,16.813435897304924,47.77073959077105,0.0,31.590030347583507,43.96058403372918,0.0,41.09342390572055,27.35847570992547,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,7.024279821077781,44.54836448372955,48.37787504051466,7.123376112414453,39.628945705225256,26.548280324908337
30,0.0,40.43559884593914,27.747600073763383,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,42.65341989894396,46.58234464108334,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
31,0.0,22.411433969668764,29.63185964268225,0.0,23.551233903863313,10.44044386101498,8.0542635837203,35.849193679440184,30.033454197632917,0.0,27.384074193542578,6.375684784005098,7.457017580615254,21.229978755290016,32.34848904049519,7.06003105338139,39.655404337262546,26.27286177525012,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
32,0.0,36.0743030154739,1.0156200308174324,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
33,0.0,20.0567956768573,6.5057832820027635,0.0,8.366168305480787,37.71929061678002,0.0,15.021058696796064,29.91012020853736,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
34,0.0,34.171638462724786,13.419557678079075,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,22.32841255103445,40.11290164357918,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.682405082430489,21.30902040610395,32.36045534491297,7.085072220649554,44.65191627690624,48.53444179398587
35,0.0,7.732586706178673,1.8601181131615352,0.0,22.917857474820842,14.128764573477405,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
36,0.0,1.1658045961000507,9.380841134032448,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
37,0.0,16.962974767537204,12.483241549753144,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,11.360449208463042,23.861950199561843,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
38,0.0,36.352789514824046,35.91970443006495,0.0,31.590030347583507,43.96058403372918,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
39,0.0,14.192357670010969,47.187201550870725,0.0,7.342685205814359,24.085046078829258,0.0,42.79191808015053,15.391501643081307,7.304052189823515,35.79006017842883,30.17421315552976,7.804301066497442,21.275726686624658,32.367819909077824,0.0,24.519539829169073,2.7104940461779856,6.830363953940623,44.70460451029751,48.337024057215,6.853764637653803,39.632775560004376,26.5210046028646
40,0.0,24.379643487651425,17.325061089725818,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.77665490938384,20.014151292424188,0.0,14.442775434938937,46.20932583880937,0.0,48.862378141792625,0.3972805016792258,7.394823654657756,21.12644530508905,32.53549236863159,7.085072220649554,44.65191627690624,48.53444179398587
41,0.0,13.235094193903363,17.932494690926987,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,49.082452977865664,25.631164270594002,0.0,1.4083168394132817,48.94950727091597,0.0,48.862378141792625,0.3972805016792258,7.64388799024759,21.192536607464476,32.442401287323676,7.085072220649554,44.65191627690624,48.53444179398587
42,0.0,16.365735186973783,33.71964902610764,0.0,39.993394780771766,29.209774404250215,0.0,27.809166411096193,12.787011044251534,8.110466607920898,35.996837375191255,30.009717594825254,7.4481413396028575,21.16067358592075,32.31115482997288,0.0,24.519539829169073,2.7104940461779856,6.7797383408347445,44.636078068742144,48.38800543706485,6.414373244142738,39.68997081555782,26.384175296088358
43,0.0,16.962974767537204,12.483241549753144,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,11.360449208463042,23.861950199561843,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.428458831520137,21.186787653584748,32.21375558824299,7.085072220649554,44.65191627690624,48.53444179398587
44,0.0,4.261673916718667,10.785395380775892,0.0,15.119970902004582,35.23140467778748,0.0,17.927766172365157,17.84718964327805,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
45,0.0,1.3477677012869171,19.219520819874337,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,5.654517724783004,46.81881815429145,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.682405082430489,21.30902040610395,32.36045534491297,7.085072220649554,44.65191627690624,48.53444179398587
46,0.0,39.675186124750624,38.13382331198088,0.0,23.067343380219352,4.656904003768952,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
47,0.0,5.296418073413456,31.463495610882564,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,44.85821392314878,6.867499257576126,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
48,0.0,25.120863176943516,14.081794421753507,0.0,36.95339509856944,18.123781085399315,0.0,26.895114849724962,32.88990896810838,7.771041135032561,35.784642913527186,30.28909183578227,7.462051782695458,21.304696236984977,32.44748919612393,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
49,0.0,31.127157823660706,6.596503368973089,0.0,7.145128360246139,27.666293883398076,8.0542635837203,35.849193679440184,30.033454197632917,0.0,12.28103888636719,44.5506850220932,7.457017580615254,21.229978755290016,32.34848904049519,6.8017349728195615,39.58376836986727,26.43957780893558,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
50,0.0,1.6762266849848495,11.352421046265315,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
51,0.0,7.800127263016677,5.332246956440379,0.0,42.23847003372788,36.994799326307664,0.0,36.13814051151342,25.080983927852746,8.46120969576782,35.97715749202632,30.148617732708644,7.383872200358158,21.393647358040536,32.44260291566989,0.0,24.519539829169073,2.7104940461779856,7.197831420720816,44.5514609075397,48.370265887515735,7.083030161636622,39.64131621683964,26.24714768947213
52,0.0,39.767452851401494,37.433620228882184,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.818246976835464,33.74657502393349,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.344845180534281,21.0279728849549,32.47735175935593,7.085072220649554,44.65191627690624,48.53444179398587
53,0.0,19.924258590199965,29.611897440300083,0.0,31.590030347583507,43.96058403372918,0.0,26.895114849724962,32.88990896810838,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
54,0.0,41.99734103082091,23.55202291051678,0.0,31.590030347583507,43.96058403372918,0.0,48.15234532688157,27.392046187087587,7.771041135032561,35.784642913527186,30.28909183578227,7.462051782695458,21.304696236984977,32.44748919612393,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
55,0.0,27.35242673930503,34.752051566274474,0.0,26.583591631673503,5.849726320033083,0.0,27.809166411096193,12.787011044251534,8.110466607920898,35.996837375191255,30.009717594825254,7.4481413396028575,21.16067358592075,32.31115482997288,0.0,24.519539829169073,2.7104940461779856,6.7797383408347445,44.636078068742144,48.38800543706485,6.158334207627377,39.65841564995068,26.31830081416727
56,0.0,32.32311192853497,5.552536397889224,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
57,0.0,6.500846417203671,21.040485995006968,0.0,18.191827366435515,45.84580648971091,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
58,0.0,0.7387790785809589,13.232821080040653,0.0,40.706190290411165,44.438399609999166,8.0542635837203,35.849193679440184,30.033454197632917,0.0,27.384074193542578,6.375684784005098,7.457017580615254,21.229978755290016,32.34848904049519,6.8017349728195615,39.58376836986727,26.43957780893558,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
59,0.0,0.44984905851150336,46.474033551222924,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,15.453588077355018,20.940580997097136,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.394823654657756,21.12644530508905,32.53549236863159,7.085072220649554,44.65191627690624,48.53444179398587
60,0.0,35.959301650130435,46.60998297579553,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,44.85821392314878,6.867499257576126,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
61,0.0,9.275396714013867,16.067168175967257,0.0,25.111869323605855,15.985236751051007,8.0542635837203,35.849193679440184,30.033454197632917,0.0,27.384074193542578,6.375684784005098,7.457017580615254,21.229978755290016,32.34848904049519,7.06003105338139,39.655404337262546,26.27286177525012,7.372818000310501,44.709465017376075,48.48157197830237,0.0,1.02952409807604,7.447605948865965
62,0.0,37.97582816924873,38.94962965279238,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
63,0.0,48.62716830459942,36.471685008599586,0.0,13.514923020954834,38.80630076399341,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
64,0.0,48.83510953040691,31.978924675186615,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,22.32841255103445,40.11290164357918,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
65,0.0,6.858344387919551,38.03663631059852,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,22.32841255103445,40.11290164357918,0.0,1.2605996041526624,10.402521733159482,0.0,48.862378141792625,0.3972805016792258,7.682405082430489,21.30902040610395,32.36045534491297,7.085072220649554,44.65191627690624,48.53444179398587
66,0.0,13.460923543513188,46.399103912602015,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.394823654657756,21.12644530508905,32.53549236863159,7.085072220649554,44.65191627690624,48.53444179398587
67,0.0,42.48094953143471,35.151452533305225,0.0,31.406283845129728,46.25670526780548,0.0,27.809166411096193,12.787011044251534,8.110466607920898,35.996837375191255,30.009717594825254,7.4481413396028575,21.16067358592075,32.31115482997288,0.0,29.07185765888632,35.005445006921384,6.7797383408347445,44.636078068742144,48.38800543706485,6.158334207627377,39.65841564995068,26.31830081416727
68,0.0,4.261673916718667,10.785395380775892,0.0,22.44258080235994,17.54346698556312,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
69,0.0,0.3915684997830682,37.261519770918255,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,2.656946801344229,18.37858747249249,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
70,0.0,20.404891497897452,4.713649603695219,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
71,0.0,46.71667821682015,1.8864579954907923,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,14.689661864634129,27.190398171406365,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
72,0.0,36.821538550335575,33.63766277405935,0.0,49.328502901903065,37.460836698428345,0.0,0.968788569400092,43.13975809193805,7.831871672989358,36.0230398433837,30.116618072594193,7.027088217786805,44.660676338876605,48.40940742041167,7.422353669570287,21.187701854901885,32.29082363988692,6.99590513776593,39.74422971255603,26.305334946271223,0.0,24.29152414662596,8.58061562017644
73,0.0,21.280260335882105,23.992521238083647,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,28.223466793146283,25.724764544634795,0.0,46.21114207673554,31.521489837173256,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
74,0.0,37.13092492274551,8.384780747090598,8.070791590871613,35.7769542062551,30.14975252126256,6.682048781729832,39.64457373804746,26.390300692178386,0.0,11.360449208463042,23.861950199561843,0.0,12.206449465463159,46.40078247424476,0.0,48.862378141792625,0.3972805016792258,7.833469509762113,21.163216942495605,32.481837184327226,7.085072220649554,44.65191627690624,48.53444179398587
75,0.0,21.535759265122582,27.55597526906433,0.0,22.917857474820842,14.128764573477405,0.0,27.809166411096193,12.787011044251534,7.771041135032561,35.784642913527186,30.28909183578227,7.221627054359664,21.123935107914008,32.5270778871645,0.0,24.519539829169073,2.7104940461779856,6.786829144883528,44.672175020711165,48.37033300835179,7.123376112414453,39.628945705225256,26.548280324908337
